"","target_id","gene","ctenidia","gonad","heart","juvenile","larvae","identifiers","gene_id.x","gene_name.x","annotation","alt_annotation","goterms","accessions","gene_id.y","gene_name.y","gene_description","alt_gene_description","all_GO_ids","BP_GO_ids","CC_GO_ids","MF_GO_ids","GOslim","Term"
"85","PGEN_.00g018100","PGEN_.00g018100",0,0,0,0.216693,0,"P35447","","spon1","Spondin-1","F-spondin","GO:0005576;GO:0046872;GO:0007155","P35447",NA,"spon1","Spondin-1","F-spondin","GO:0005576;GO:0046872;GO:0007155","GO:0007155","GO:0005576","GO:0046872",NA,NA
"86","PGEN_.00g018730","PGEN_.00g018730",0,0,0,0.194914,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","PGEN_.00g018950","PGEN_.00g018950",0,0,0,0.320937,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","PGEN_.00g019000","PGEN_.00g019000",0,0,0,0.151713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","PGEN_.00g019160","PGEN_.00g019160",0,0,0,0.910278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","PGEN_.00g019430","PGEN_.00g019430",0,0,0,0.944682,0,"Q8N2E2;B7ZM77;Q96SQ3","221806","VWDE","von Willebrand factor D and EGF domain-containing protein","Protein BRCTx","GO:0009986;GO:0005576;GO:0005102;GO:0048856","Q8N2E2;B7ZM77;Q96SQ3",221806,"VWDE","von Willebrand factor D and EGF domain-containing protein","Protein BRCTx","GO:0009986;GO:0005576;GO:0005102;GO:0048856","GO:0048856","GO:0009986;GO:0005576","GO:0005102",NA,NA
"91","PGEN_.00g019470","PGEN_.00g019470",0,0,0,0.010261,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","PGEN_.00g019580","PGEN_.00g019580",0,0,0,0.135187,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","PGEN_.00g019770","PGEN_.00g019770",0,0,0,0.067228,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","PGEN_.00g020540","PGEN_.00g020540",0,0,0,0.084997,0,"A0A1B0GUU1","","C17orf113","Transmembrane protein C17orf113","Ubiquitin-conjugating enzyme 7-interacting protein 1","GO:0016021","A0A1B0GUU1",NA,"C17orf113","Transmembrane protein C17orf113","Ubiquitin-conjugating enzyme 7-interacting protein 1","GO:0016021","","GO:0016021","",NA,NA
"95","PGEN_.00g020550","PGEN_.00g020550",0,0,0,0.084529,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","PGEN_.00g020970","PGEN_.00g020970",0,0,0,0.325551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","PGEN_.00g021050","PGEN_.00g021050",0,0,0,28.119581,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","PGEN_.00g021110","PGEN_.00g021110",0,0,0,0.351962,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","PGEN_.00g021470","PGEN_.00g021470",0,0,0,0.15487,0,NA,NA,NA,NA,NA,NA,"D3Z5L6",NA,"Slc18b1","MFS-type transporter SLC18B1","Solute carrier family 18 member B1","GO:0016021;GO:0022857","","GO:0016021","GO:0022857",NA,NA
"100","PGEN_.00g021750","PGEN_.00g021750",0,0,0,0.919867,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","PGEN_.00g022100","PGEN_.00g022100",0,0,0,0.04695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","PGEN_.00g022190","PGEN_.00g022190",0,0,0,0.094181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","PGEN_.00g022210","PGEN_.00g022210",0,0,0,0.656011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","PGEN_.00g022830","PGEN_.00g022830",0,0,0,0.182216,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","PGEN_.00g022850","PGEN_.00g022850",0,0,0,0.794909,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","PGEN_.00g023300","PGEN_.00g023300",0,0,0,1.551315,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","PGEN_.00g023830","PGEN_.00g023830",0,0,0,0.050479,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","PGEN_.00g023840","PGEN_.00g023840",0,0,0,1.874868,0,NA,NA,NA,NA,NA,NA,"P98087;Q5BJT3",291388,"Cbln2","Cerebellin-2","Cerebellin-like protein","GO:0005615;GO:0098978;GO:0045202;GO:0099558;GO:0051965;GO:1905606;GO:0098814;GO:0050808","GO:0099558;GO:0051965;GO:1905606;GO:0098814;GO:0050808","GO:0005615;GO:0098978;GO:0045202","","GO:0034330;GO:0034330;GO:0048856;GO:0034330;GO:0048856;GO:0023052;GO:0034330","cell junction organization;cell junction organization;anatomical structure development;cell junction organization;anatomical structure development;signaling;cell junction organization"
"109","PGEN_.00g024080","PGEN_.00g024080",0,0,0,0.559719,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","PGEN_.00g024230","PGEN_.00g024230",0,0,0,7.082252,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","PGEN_.00g024680","PGEN_.00g024680",0,0,0,1.665951,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","PGEN_.00g024700","PGEN_.00g024700",0,0,0,0.052886,0,NA,NA,NA,NA,NA,NA,"D3Z7H8",68709,"Cilp2","Cartilage intermediate layer protein 2 C2","Hsc70/Hsp90-organizing protein","GO:0005615;GO:0030246","","GO:0005615","GO:0030246",NA,NA
"113","PGEN_.00g025000","PGEN_.00g025000",0,0,0,0.109799,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","PGEN_.00g025220","PGEN_.00g025220",0,0,0,0.142527,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","PGEN_.00g025260","PGEN_.00g025260",0,0,0,0.080107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","PGEN_.00g025480","PGEN_.00g025480",0,0,0,1.64573,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","PGEN_.00g025750","PGEN_.00g025750",0,0,0,0.46377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","PGEN_.00g026050","PGEN_.00g026050",0,0,0,5.704753,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","PGEN_.00g026060","PGEN_.00g026060",0,0,0,1.032883,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","PGEN_.00g026070","PGEN_.00g026070",0,0,0,0.682233,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","PGEN_.00g026090","PGEN_.00g026090",0,0,0,0.102858,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","PGEN_.00g026260","PGEN_.00g026260",0,0,0,0.460563,0,"Q7VRQ7","","ung","Uracil-DNA glycosylase","Fibulin-6","GO:0005737;GO:0004844;GO:0006284","Q7VRQ7",NA,"ung","Uracil-DNA glycosylase","Fibulin-6","GO:0005737;GO:0004844;GO:0006284","GO:0006284","GO:0005737","GO:0004844","GO:0006281","DNA repair"
"123","PGEN_.00g026270","PGEN_.00g026270",0,0,0,0.22462,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","PGEN_.00g026450","PGEN_.00g026450",0,0,0,86.725293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","PGEN_.00g026640","PGEN_.00g026640",0,0,0,0.801106,0,"Q9ESN4;A2AUR9;B0LXL6","227580","C1ql3","Complement C1q-like protein 3","Gliacolin","GO:0005581;GO:0005576;GO:0005615;GO:0042802;GO:0050807","Q9ESN4;A2AUR9;B0LXL6",227580,"C1ql3","Complement C1q-like protein 3","Gliacolin","GO:0005581;GO:0005576;GO:0005615;GO:0042802;GO:0050807","GO:0050807","GO:0005581;GO:0005576;GO:0005615","GO:0042802","GO:0034330","cell junction organization"
"126","PGEN_.00g026730","PGEN_.00g026730",0,0,0,1.431475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","PGEN_.00g027020","PGEN_.00g027020",0,0,0,0.136297,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","PGEN_.00g027310","PGEN_.00g027310",0,0,0,0.017032,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","PGEN_.00g027370","PGEN_.00g027370",0,0,0,0.107128,0,"Q6NUP7;Q9BUF8;Q9HCF0","57718","PPP4R4","Serine/threonine-protein phosphatase 4 regulatory subunit 4","Leucine-rich repeat-containing protein 68","GO:0005737;GO:0005829;GO:0008287;GO:0019888;GO:0001835;GO:0032515;GO:0080163","Q6NUP7;Q9BUF8;Q9HCF0",57718,"PPP4R4","Serine/threonine-protein phosphatase 4 regulatory subunit 4","Leucine-rich repeat-containing protein 68","GO:0005737;GO:0005829;GO:0008287;GO:0019888;GO:0001835;GO:0032515;GO:0080163","GO:0001835;GO:0032515;GO:0080163","GO:0005737;GO:0005829;GO:0008287","GO:0019888","GO:0048856","anatomical structure development"
"130","PGEN_.00g027480","PGEN_.00g027480",0,0,0,0.132664,0,"O60290;A0AUL8","643641","ZNF862","Zinc finger protein 862","Abelson helper integration site 1 protein homolog","GO:0005634;GO:0046872;GO:0046983;GO:0006355","O60290;A0AUL8",643641,"ZNF862","Zinc finger protein 862","Abelson helper integration site 1 protein homolog","GO:0005634;GO:0046872;GO:0046983;GO:0006355","GO:0006355","GO:0005634","GO:0046872;GO:0046983","GO:0006351","DNA-templated transcription"
"131","PGEN_.00g028140","PGEN_.00g028140",0,0,0,0.456995,0,"Q9TUB5","397284","CLCA1","Calcium-activated chloride channel regulator 1","pCLCA1","GO:0005615;GO:0005887;GO:0005229;GO:0046872;GO:0008237;GO:0006816;GO:0006821","Q9TUB5",397284,"CLCA1","Calcium-activated chloride channel regulator 1","pCLCA1","GO:0005615;GO:0005887;GO:0005229;GO:0046872;GO:0008237;GO:0006816;GO:0006821","GO:0006816;GO:0006821","GO:0005615;GO:0005887","GO:0005229;GO:0046872;GO:0008237",NA,NA
"132","PGEN_.00g028710","PGEN_.00g028710",0,0,0,0.205716,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","PGEN_.00g028740","PGEN_.00g028740",0,0,0,0.056507,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","PGEN_.00g029010","PGEN_.00g029010",0,0,0,0.016152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","PGEN_.00g029060","PGEN_.00g029060",0,0,0,4.884288,0,"Q9VCA2;O01383;O01384","42891","Orct","Organic cation transporter protein","ATPase MS73","GO:0016021;GO:0022857;GO:0006915;GO:0006811","Q9VCA2;O01383;O01384",42891,"Orct","Organic cation transporter protein","ATPase MS73","GO:0016021;GO:0022857;GO:0006915;GO:0006811","GO:0006915;GO:0006811","GO:0016021","GO:0022857","GO:0012501","programmed cell death"
"136","PGEN_.00g029200","PGEN_.00g029200",0,0,0,14.941787,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","PGEN_.00g029360","PGEN_.00g029360",0,0,0,0.03109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","PGEN_.00g029480","PGEN_.00g029480",0,0,0,0.653229,0,"Q2PZL6;E9QMR9;Q68FE0;Q8BM82;Q8CD68","329628","Fat4","Protocadherin Fat 4","Fat-like cadherin protein FAT-J","GO:0045177;GO:0016021;GO:0005886;GO:0005509;GO:0001658;GO:0098609;GO:0021987;GO:0072137;GO:0048565;GO:0001736;GO:0008543;GO:0003007;GO:0007157;GO:0035329;GO:0007156;GO:0060122;GO:0001822;GO:0072006;GO:0022008;GO:0007219;GO:0043931;GO:0007009;GO:0072307","Q2PZL6;E9QMR9;Q68FE0;Q8BM82;Q8CD68",329628,"Fat4","Protocadherin Fat 4","Fat-like cadherin protein FAT-J","GO:0045177;GO:0016021;GO:0005886;GO:0005509;GO:0001658;GO:0098609;GO:0021987;GO:0072137;GO:0048565;GO:0001736;GO:0008543;GO:0003007;GO:0007157;GO:0035329;GO:0007156;GO:0060122;GO:0001822;GO:0072006;GO:0022008;GO:0007219;GO:0043931;GO:0007009;GO:0072307","GO:0001658;GO:0098609;GO:0021987;GO:0072137;GO:0048565;GO:0001736;GO:0008543;GO:0003007;GO:0007157;GO:0035329;GO:0007156;GO:0060122;GO:0001822;GO:0072006;GO:0022008;GO:0007219;GO:0043931;GO:0007009;GO:0072307","GO:0045177;GO:0016021;GO:0005886","GO:0005509","GO:0048856;GO:0007155;GO:0048856;GO:0048856;GO:0048856;GO:0023052;GO:0048856;GO:0007155;GO:0023052;GO:0007155;GO:0030154;GO:0048856;GO:0048856;GO:0048856;GO:0030154;GO:0048856;GO:0023052;GO:0048856;GO:0061024;GO:0030154;GO:0048856","anatomical structure development;cell adhesion;anatomical structure development;anatomical structure development;anatomical structure development;signaling;anatomical structure development;cell adhesion;signaling;cell adhesion;cell differentiation;anatomical structure development;anatomical structure development;anatomical structure development;cell differentiation;anatomical structure development;signaling;anatomical structure development;membrane organization;cell differentiation;anatomical structure development"
"139","PGEN_.00g029610","PGEN_.00g029610",0,0,0,0.050479,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","PGEN_.00g029640","PGEN_.00g029640",0,0,0,9.505127,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","PGEN_.00g029770","PGEN_.00g029770",0,0,0,0.016021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","PGEN_.00g030120","PGEN_.00g030120",0,0,0,30.911778,0,"Q9R0Q8","56619","Clec4e","C-type lectin domain family 4 member E","Macrophage-inducible C-type lectin","GO:0042995;GO:0009897;GO:0016021;GO:0016020;GO:0001891;GO:0030670;GO:0005886;GO:0005509;GO:0030246;GO:0051861;GO:0038187;GO:0038023;GO:0061760;GO:0042742;GO:0038094;GO:0006955;GO:0045087;GO:0002221;GO:0001819;GO:0002292","Q9R0Q8",56619,"Clec4e","C-type lectin domain family 4 member E","Macrophage-inducible C-type lectin","GO:0042995;GO:0009897;GO:0016021;GO:0016020;GO:0001891;GO:0030670;GO:0005886;GO:0005509;GO:0030246;GO:0051861;GO:0038187;GO:0038023;GO:0061760;GO:0042742;GO:0038094;GO:0006955;GO:0045087;GO:0002221;GO:0001819;GO:0002292","GO:0061760;GO:0042742;GO:0038094;GO:0006955;GO:0045087;GO:0002221;GO:0001819;GO:0002292","GO:0042995;GO:0009897;GO:0016021;GO:0016020;GO:0001891;GO:0030670;GO:0005886","GO:0005509;GO:0030246;GO:0051861;GO:0038187;GO:0038023","GO:0002376;GO:0098542;GO:0098542;GO:0002376;GO:0023052;GO:0002376;GO:0002376;GO:0098542;GO:0002376;GO:0023052;GO:0002376;GO:0030154;GO:0048856","immune system process;defense response to other organism;defense response to other organism;immune system process;signaling;immune system process;immune system process;defense response to other organism;immune system process;signaling;immune system process;cell differentiation;anatomical structure development"
"143","PGEN_.00g030170","PGEN_.00g030170",0,0,0,0.114518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","PGEN_.00g030650","PGEN_.00g030650",0,0,0,0.173013,0,"Q96MB7;D3DQP9","283254","HARBI1","Putative nuclease HARBI1","Harbinger transposase-derived nuclease","GO:0034451;GO:0005829;GO:0005634;GO:0005886;GO:0046872;GO:0004518","Q96MB7;D3DQP9",283254,"HARBI1","Putative nuclease HARBI1","Harbinger transposase-derived nuclease","GO:0034451;GO:0005829;GO:0005634;GO:0005886;GO:0046872;GO:0004518","","GO:0034451;GO:0005829;GO:0005634;GO:0005886","GO:0046872;GO:0004518",NA,NA
"145","PGEN_.00g030730","PGEN_.00g030730",0,0,0,0.164727,0,"P46023","","","G-protein coupled receptor GRL101","ATP synthase subunit s-like protein","GO:0016021;GO:0005886;GO:0004930","P46023",NA,"","G-protein coupled receptor GRL101","ATP synthase subunit s-like protein","GO:0016021;GO:0005886;GO:0004930","","GO:0016021;GO:0005886","GO:0004930",NA,NA
"146","PGEN_.00g030820","PGEN_.00g030820",0,0,0,0.345081,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","PGEN_.00g031060","PGEN_.00g031060",0,0,0,0.362643,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","PGEN_.00g031090","PGEN_.00g031090",0,0,0,0.086381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","PGEN_.00g031160","PGEN_.00g031160",0,0,0,0.035372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","PGEN_.00g031440","PGEN_.00g031440",0,0,0,0.11514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","PGEN_.00g031460","PGEN_.00g031460",0,0,0,0.050576,0,"Q5VV17","220213","OTUD1","OTU domain-containing protein 1","DUBA-7","GO:0004843;GO:0016579;GO:0070536","Q5VV17",220213,"OTUD1","OTU domain-containing protein 1","DUBA-7","GO:0004843;GO:0016579;GO:0070536","GO:0016579;GO:0070536","","GO:0004843",NA,NA
"152","PGEN_.00g031660","PGEN_.00g031660",0,0,0,0.178231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","PGEN_.00g031740","PGEN_.00g031740",0,0,0,0.028284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","PGEN_.00g031830","PGEN_.00g031830",0,0,0,0.116219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","PGEN_.00g031990","PGEN_.00g031990",0,0,0,0.045554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","PGEN_.00g032520","PGEN_.00g032520",0,0,0,0.844531,0,"O16374;G4RVA7","187430","galt-1","Beta-14-galactosyltransferase galt-1","Glutathione S-transferase zeta 1","GO:0032580;GO:0016021;GO:0043229;GO:0003831;GO:0046872;GO:0035250;GO:0006491;GO:0042125","O16374;G4RVA7",187430,"galt-1","Beta-14-galactosyltransferase galt-1","Glutathione S-transferase zeta 1","GO:0032580;GO:0016021;GO:0043229;GO:0003831;GO:0046872;GO:0035250;GO:0006491;GO:0042125","GO:0006491;GO:0042125","GO:0032580;GO:0016021;GO:0043229","GO:0003831;GO:0046872;GO:0035250","GO:1901135;GO:0006486;GO:1901135","carbohydrate derivative metabolic process;protein glycosylation;carbohydrate derivative metabolic process"
"157","PGEN_.00g032650","PGEN_.00g032650",0,0,0,0.060736,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","PGEN_.00g032670","PGEN_.00g032670",0,0,0,0.6737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","PGEN_.00g032680","PGEN_.00g032680",0,0,0,3.785227,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","PGEN_.00g032690","PGEN_.00g032690",0,0,0,5.570266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","PGEN_.00g032720","PGEN_.00g032720",0,0,0,0.054988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","PGEN_.00g032830","PGEN_.00g032830",0,0,0,4.208704,0,"Q21929;Q27GP8","179741","dhs-21","L-xylulose reductase","Short-chain dehydrogenase 21","GO:0005886;GO:0004090;GO:0003824;GO:0050038;GO:0042732;GO:0006006;GO:0005998;GO:0005997","Q21929;Q27GP8",179741,"dhs-21","L-xylulose reductase","Short-chain dehydrogenase 21","GO:0005886;GO:0004090;GO:0003824;GO:0050038;GO:0042732;GO:0006006;GO:0005998;GO:0005997","GO:0042732;GO:0006006;GO:0005998;GO:0005997","GO:0005886","GO:0004090;GO:0003824;GO:0050038","GO:0005975;GO:0005975;GO:0005975;GO:0005975","carbohydrate metabolic process;carbohydrate metabolic process;carbohydrate metabolic process;carbohydrate metabolic process"
"163","PGEN_.00g032870","PGEN_.00g032870",0,0,0,3.420996,0,"P18433;A8K2G8;D3DVX5;Q14513;Q7Z2I2;Q96TD9","5786","PTPRA","Receptor-type tyrosine-protein phosphatase alpha","Short-chain dehydrogenase 21","GO:0070062;GO:0005925;GO:0005887;GO:0099699;GO:0016020;GO:0005886;GO:0043235;GO:0098685;GO:0004725;GO:0005001;GO:0008286;GO:0007229;GO:0050804;GO:0006470;GO:0006468;GO:0051893","P18433;A8K2G8;D3DVX5;Q14513;Q7Z2I2;Q96TD9",5786,"PTPRA","Receptor-type tyrosine-protein phosphatase alpha","Short-chain dehydrogenase 21","GO:0070062;GO:0005925;GO:0005887;GO:0099699;GO:0016020;GO:0005886;GO:0043235;GO:0098685;GO:0004725;GO:0005001;GO:0008286;GO:0007229;GO:0050804;GO:0006470;GO:0006468;GO:0051893","GO:0008286;GO:0007229;GO:0050804;GO:0006470;GO:0006468;GO:0051893","GO:0070062;GO:0005925;GO:0005887;GO:0099699;GO:0016020;GO:0005886;GO:0043235;GO:0098685","GO:0004725;GO:0005001","GO:0023052;GO:0023052;GO:0023052;GO:0007155;GO:0034330","signaling;signaling;signaling;cell adhesion;cell junction organization"
"164","PGEN_.00g032980","PGEN_.00g032980",0,0,0,0.072047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","PGEN_.00g033010","PGEN_.00g033010",0,0,0,0.150714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","PGEN_.00g033110","PGEN_.00g033110",0,0,0,4.399858,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","PGEN_.00g033120","PGEN_.00g033120",0,0,0,0.099311,0,"Q9BDB7;Q8SP46","15061","Ifi44l","Minor histocompatibility antigen HA-28","IFL8","GO:0005737;GO:0051607;GO:0006955","Q9BDB7;Q8SP46",15061,"Ifi44l","Minor histocompatibility antigen HA-28","IFL8","GO:0005737;GO:0051607;GO:0006955","GO:0051607;GO:0006955","GO:0005737","","GO:0098542;GO:0002376","defense response to other organism;immune system process"
"168","PGEN_.00g033430","PGEN_.00g033430",0,0,0,0.126325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","PGEN_.00g033460","PGEN_.00g033460",0,0,0,0.427205,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","PGEN_.00g033470","PGEN_.00g033470",0,0,0,0.061973,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","PGEN_.00g033630","PGEN_.00g033630",0,0,0,21.139978,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","PGEN_.00g034090","PGEN_.00g034090",0,0,0,0.062658,0,NA,NA,NA,NA,NA,NA,"Q0QWG9;Q6DID0;Q9ESJ5",170935,"Grid2ip","Delphilin","Glutamate receptor ionotropic delta 2-interacting protein 1","GO:0043197;GO:0045211;GO:0045202;GO:0030036;GO:0007216;GO:0060292","GO:0030036;GO:0007216;GO:0060292","GO:0043197;GO:0045211;GO:0045202","","GO:0007010;GO:0023052;GO:0023052","cytoskeleton organization;signaling;signaling"
"173","PGEN_.00g034330","PGEN_.00g034330",0,0,0,0.246579,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","PGEN_.00g034660","PGEN_.00g034660",0,0,0,0.055364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","PGEN_.00g035310","PGEN_.00g035310",0,0,0,0.063107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","PGEN_.00g035610","PGEN_.00g035610",0,0,0,0.263439,0,NA,NA,NA,NA,NA,NA,"P54797",NA,"Tango2","Transport and Golgi organization 2 homolog","Ser/Thr-rich protein T10 in DGCR region","GO:0005737;GO:0005829;GO:0005794;GO:0005739;GO:0007030;GO:0009306","GO:0007030;GO:0009306","GO:0005737;GO:0005829;GO:0005794;GO:0005739","",NA,NA
"177","PGEN_.00g035670","PGEN_.00g035670",0,0,0,0.04319,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","PGEN_.00g035680","PGEN_.00g035680",0,0,0,0.105925,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","PGEN_.00g036170","PGEN_.00g036170",0,0,0,0.078961,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","PGEN_.00g036570","PGEN_.00g036570",0,0,0,0.629849,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","PGEN_.00g036660","PGEN_.00g036660",0,0,0,0.105388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","PGEN_.00g036720","PGEN_.00g036720",0,0,0,0.592409,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
